data_path,case_name
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04737,MIX_04737
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04682,MIX_04682
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00716,MIX_00716
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02749,MIX_02749
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05290,MIX_05290
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00012,MIX_00012
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04416,MIX_04416
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01749,MIX_01749
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00794,MIX_00794
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04542,MIX_04542
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01524,MIX_01524
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01421,MIX_01421
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00487,MIX_00487
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03693,MIX_03693
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00483,MIX_00483
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04813,MIX_04813
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03964,MIX_03964
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00575,MIX_00575
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04987,MIX_04987
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00004,MIX_00004
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02402,MIX_02402
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03328,MIX_03328
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00852,MIX_00852
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02234,MIX_02234
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02824,MIX_02824
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04945,MIX_04945
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00465,MIX_00465
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02017,MIX_02017
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01564,MIX_01564
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01855,MIX_01855
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03759,MIX_03759
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01521,MIX_01521
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02563,MIX_02563
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03108,MIX_03108
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02849,MIX_02849
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02980,MIX_02980
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01108,MIX_01108
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03660,MIX_03660
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03977,MIX_03977
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01766,MIX_01766
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05300,MIX_05300
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00352,MIX_00352
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03261,MIX_03261
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01974,MIX_01974
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02566,MIX_02566
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04607,MIX_04607
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03335,MIX_03335
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03052,MIX_03052
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00044,MIX_00044
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03713,MIX_03713
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02329,MIX_02329
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04086,MIX_04086
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00546,MIX_00546
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04741,MIX_04741
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04806,MIX_04806
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03069,MIX_03069
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04633,MIX_04633
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05220,MIX_05220
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02175,MIX_02175
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04522,MIX_04522
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04440,MIX_04440
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00725,MIX_00725
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03699,MIX_03699
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04253,MIX_04253
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04476,MIX_04476
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00224,MIX_00224
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02873,MIX_02873
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04755,MIX_04755
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01984,MIX_01984
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01189,MIX_01189
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04916,MIX_04916
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01902,MIX_01902
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04573,MIX_04573
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05219,MIX_05219
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03050,MIX_03050
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05256,MIX_05256
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04925,MIX_04925
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02706,MIX_02706
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02396,MIX_02396
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05020,MIX_05020
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01590,MIX_01590
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04679,MIX_04679
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01556,MIX_01556
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02357,MIX_02357
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02772,MIX_02772
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03626,MIX_03626
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04715,MIX_04715
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00189,MIX_00189
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03312,MIX_03312
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01933,MIX_01933
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05313,MIX_05313
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01961,MIX_01961
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01979,MIX_01979
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02374,MIX_02374
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00916,MIX_00916
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02152,MIX_02152
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01180,MIX_01180
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05042,MIX_05042
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01817,MIX_01817
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03606,MIX_03606
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01754,MIX_01754
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00096,MIX_00096
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03519,MIX_03519
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05039,MIX_05039
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03927,MIX_03927
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04659,MIX_04659
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02240,MIX_02240
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04264,MIX_04264
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03711,MIX_03711
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02938,MIX_02938
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03975,MIX_03975
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02630,MIX_02630
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00030,MIX_00030
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05098,MIX_05098
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04963,MIX_04963
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02552,MIX_02552
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00333,MIX_00333
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02285,MIX_02285
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00939,MIX_00939
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00690,MIX_00690
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01843,MIX_01843
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05301,MIX_05301
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00854,MIX_00854
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02890,MIX_02890
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02270,MIX_02270
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02425,MIX_02425
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00613,MIX_00613
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04265,MIX_04265
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03174,MIX_03174
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03160,MIX_03160
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04068,MIX_04068
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00675,MIX_00675
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03996,MIX_03996
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00582,MIX_00582
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00873,MIX_00873
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00480,MIX_00480
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04742,MIX_04742
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00621,MIX_00621
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04574,MIX_04574
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04918,MIX_04918
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05034,MIX_05034
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03539,MIX_03539
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00446,MIX_00446
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03425,MIX_03425
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03314,MIX_03314
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02718,MIX_02718
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02193,MIX_02193
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04692,MIX_04692
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03888,MIX_03888
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00244,MIX_00244
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00977,MIX_00977
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03037,MIX_03037
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05454,MIX_05454
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02154,MIX_02154
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01595,MIX_01595
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05284,MIX_05284
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03420,MIX_03420
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02527,MIX_02527
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01657,MIX_01657
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03689,MIX_03689
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02490,MIX_02490
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03095,MIX_03095
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00396,MIX_00396
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02223,MIX_02223
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04731,MIX_04731
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03140,MIX_03140
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02247,MIX_02247
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03259,MIX_03259
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02678,MIX_02678
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05386,MIX_05386
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03130,MIX_03130
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05404,MIX_05404
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02507,MIX_02507
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01607,MIX_01607
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05690,MIX_05690
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04100,MIX_04100
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02087,MIX_02087
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02239,MIX_02239
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03381,MIX_03381
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04792,MIX_04792
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04029,MIX_04029
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05699,MIX_05699
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01220,MIX_01220
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03391,MIX_03391
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04160,MIX_04160
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03972,MIX_03972
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03411,MIX_03411
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04293,MIX_04293
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01615,MIX_01615
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00298,MIX_00298
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03207,MIX_03207
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02689,MIX_02689
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04549,MIX_04549
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05088,MIX_05088
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04995,MIX_04995
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02523,MIX_02523
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03700,MIX_03700
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00728,MIX_00728
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05295,MIX_05295
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03117,MIX_03117
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01367,MIX_01367
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04018,MIX_04018
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04261,MIX_04261
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03018,MIX_03018
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01029,MIX_01029
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00033,MIX_00033
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05661,MIX_05661
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00036,MIX_00036
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00806,MIX_00806
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01223,MIX_01223
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04116,MIX_04116
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01034,MIX_01034
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00031,MIX_00031
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04502,MIX_04502
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01185,MIX_01185
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03645,MIX_03645
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01813,MIX_01813
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04383,MIX_04383
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02464,MIX_02464
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00896,MIX_00896
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03864,MIX_03864
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03364,MIX_03364
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03597,MIX_03597
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02806,MIX_02806
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02381,MIX_02381
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02278,MIX_02278
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01511,MIX_01511
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03554,MIX_03554
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02543,MIX_02543
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02162,MIX_02162
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05379,MIX_05379
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02179,MIX_02179
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03990,MIX_03990
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00567,MIX_00567
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04671,MIX_04671
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03086,MIX_03086
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01418,MIX_01418
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05610,MIX_05610
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00666,MIX_00666
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04188,MIX_04188
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04270,MIX_04270
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04663,MIX_04663
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03180,MIX_03180
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02953,MIX_02953
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01985,MIX_01985
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03433,MIX_03433
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00295,MIX_00295
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03807,MIX_03807
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01272,MIX_01272
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04716,MIX_04716
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05299,MIX_05299
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05090,MIX_05090
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03608,MIX_03608
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01091,MIX_01091
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03432,MIX_03432
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01752,MIX_01752
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01826,MIX_01826
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02133,MIX_02133
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00378,MIX_00378
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01651,MIX_01651
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02211,MIX_02211
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00829,MIX_00829
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05721,MIX_05721
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03295,MIX_03295
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00453,MIX_00453
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01160,MIX_01160
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04932,MIX_04932
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03559,MIX_03559
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00291,MIX_00291
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01328,MIX_01328
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00841,MIX_00841
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01680,MIX_01680
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03027,MIX_03027
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04913,MIX_04913
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04618,MIX_04618
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04980,MIX_04980
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03397,MIX_03397
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00862,MIX_00862
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02644,MIX_02644
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00598,MIX_00598
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04445,MIX_04445
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02836,MIX_02836
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04017,MIX_04017
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03889,MIX_03889
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04796,MIX_04796
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00866,MIX_00866
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05145,MIX_05145
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00038,MIX_00038
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00158,MIX_00158
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02807,MIX_02807
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04819,MIX_04819
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04593,MIX_04593
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02939,MIX_02939
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01261,MIX_01261
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04670,MIX_04670
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02071,MIX_02071
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05586,MIX_05586
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04109,MIX_04109
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02401,MIX_02401
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04062,MIX_04062
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04339,MIX_04339
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03476,MIX_03476
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03949,MIX_03949
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05529,MIX_05529
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04814,MIX_04814
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03145,MIX_03145
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01514,MIX_01514
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05578,MIX_05578
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04823,MIX_04823
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02070,MIX_02070
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04365,MIX_04365
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02058,MIX_02058
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00635,MIX_00635
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03687,MIX_03687
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01536,MIX_01536
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01327,MIX_01327
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04514,MIX_04514
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01442,MIX_01442
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00491,MIX_00491
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00192,MIX_00192
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01362,MIX_01362
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04375,MIX_04375
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03649,MIX_03649
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01003,MIX_01003
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00463,MIX_00463
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00541,MIX_00541
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01816,MIX_01816
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_05013,MIX_05013
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01551,MIX_01551
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02565,MIX_02565
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03544,MIX_03544
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03452,MIX_03452
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03914,MIX_03914
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02829,MIX_02829
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00899,MIX_00899
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03071,MIX_03071
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04254,MIX_04254
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01563,MIX_01563
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04899,MIX_04899
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04233,MIX_04233
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02631,MIX_02631
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02241,MIX_02241
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04281,MIX_04281
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03167,MIX_03167
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02816,MIX_02816
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03812,MIX_03812
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01087,MIX_01087
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04584,MIX_04584
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00218,MIX_00218
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_02534,MIX_02534
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01742,MIX_01742
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04828,MIX_04828
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04572,MIX_04572
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_03583,MIX_03583
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_00763,MIX_00763
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01829,MIX_01829
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_04509,MIX_04509
../../../data/uls2023_seg/ULS2023_Training_Data/MIX_01767,MIX_01767
